,id,start,temp1,temp2,temp3,temp4,temp5,temp6,temp7,temp8
0,21030125,2025-01-31 13:09:54,24.875,26.0625,25.9375,25.0625,26.375,24.75,25.6875,26.3125
1,21030184,2025-01-31 13:10:24,25.375,25.5,25.9375,25.3125,26.1875,25.375,25.8125,26.75
2,21030214,2025-01-31 13:10:55,25.125,25.5625,26.4375,25.75,26.5,25.4375,25.375,26.4375
3,21030282,2025-01-31 13:11:25,25.0625,25.9375,26.3125,25.375,26.25,25.9375,26.375,26.75
4,21030324,2025-01-31 13:11:55,25.5,25.5,26.0625,25.5625,26.0625,25.5625,25.625,26.4375
5,21030371,2025-01-31 13:12:25,25.0625,25.9375,26.0,25.375,2074.1875,25.4375,26.0625,26.25
6,21030439,2025-01-31 13:12:55,25.25,1049.75,26.1875,25.4375,25.9375,25.0,57.9375,26.6875
7,21030473,2025-01-31 13:13:25,25.1875,26.0,25.9375,25.1875,26.0625,153.25,26.0625,26.6875
8,21030543,2025-01-31 13:13:55,25.1875,25.1875,25.8125,25.375,26.25,25.4375,25.625,26.0625
9,21030584,2025-01-31 13:14:26,25.375,25.375,26.0,25.0625,26.0625,25.3125,26.0625,26.3125
10,21030623,2025-01-31 13:14:56,24.375,25.4375,25.5625,25.1875,58.75,25.0625,26.0,26.1875
11,21030681,2025-01-31 13:15:26,25.3125,25.8125,26.125,25.0625,26.1875,25.0,26.125,26.6875
12,21030709,2025-01-31 13:15:56,24.625,25.75,25.875,25.125,26.5625,25.4375,25.625,26.4375
13,21030772,2025-01-31 13:16:26,25.5,25.875,25.8125,25.0,26.4375,25.1875,25.8125,26.25
14,21030812,2025-01-31 13:16:56,25.25,25.75,25.8125,24.875,26.625,25.25,25.75,26.0625
15,21030820,2025-01-31 13:17:26,24.9375,25.9375,25.1875,25.1875,26.5625,25.75,25.75,26.4375
16,21030827,2025-01-31 13:17:56,25.0,25.9375,25.5,25.4375,26.5,25.4375,25.9375,26.25
17,21030832,2025-01-31 13:18:27,24.8125,25.375,25.875,25.25,26.5,25.75,26.25,26.3125
18,21030837,2025-01-31 13:18:57,24.9375,25.5625,25.875,25.3125,26.4375,25.375,25.5,26.3125
19,21030847,2025-01-31 13:19:27,25.375,25.5625,26.3125,25.8125,26.25,25.1875,26.25,26.6875
20,21030848,2025-01-31 13:19:57,25.125,25.875,25.625,25.0,26.3125,25.875,25.3125,26.5
21,21030849,2025-01-31 13:20:27,25.5,25.9375,25.875,25.4375,26.4375,25.1875,25.5625,26.1875
22,21030858,2025-01-31 13:20:57,25.375,26.4375,25.75,25.3125,26.1875,24.75,25.6875,26.3125
23,21030890,2025-01-31 13:21:27,25.375,25.875,25.8125,25.0625,26.1875,25.3125,25.9375,26.625
24,21030950,2025-01-31 13:21:58,25.4375,26.3125,26.1875,25.25,26.6875,24.9375,25.8125,26.3125
25,21030989,2025-01-31 13:22:28,25.375,25.75,25.625,25.5,26.5625,25.1875,25.8125,26.0
26,21031046,2025-01-31 13:22:58,25.1875,25.6875,26.0625,25.375,26.4375,25.4375,25.6875,26.4375
27,21031095,2025-01-31 13:23:28,24.875,25.625,26.125,25.3125,26.3125,-1.0,25.9375,26.4375
28,21031145,2025-01-31 13:23:58,25.0,25.625,26.0,24.9375,26.5,25.25,25.5625,26.875
29,21031226,2025-01-31 13:24:28,24.5,25.6875,25.8125,25.375,25.75,25.125,29.5625,26.5625
30,21031267,2025-01-31 13:24:58,25.3125,25.8125,26.125,25.1875,26.5,25.1875,26.0625,26.8125
31,21031330,2025-01-31 13:25:28,24.875,25.6875,26.375,-1.0,26.625,25.4375,25.625,26.1875
32,21031386,2025-01-31 13:25:59,25.5625,25.6875,25.5,25.6875,26.125,25.3125,25.6875,26.125
33,21031430,2025-01-31 13:26:29,25.8125,25.4375,25.6875,57.5,26.25,25.25,25.8125,26.6875
34,21031495,2025-01-31 13:26:59,24.8125,25.3125,90.3125,281.5,26.125,25.3125,25.625,26.4375
35,21031518,2025-01-31 13:27:29,25.1875,25.8125,25.625,25.0625,26.375,25.125,25.625,26.5625
36,21031575,2025-01-31 13:27:59,24.9375,26.0,26.0625,25.5,26.4375,24.875,25.6875,26.5
37,21031623,2025-01-31 13:28:29,25.0,25.625,26.125,25.25,26.0,25.5625,25.875,26.3125
38,21031665,2025-01-31 13:28:59,25.375,25.3125,26.3125,25.375,26.625,25.625,25.6875,26.4375
39,21031723,2025-01-31 13:29:30,24.8125,25.5625,26.0,25.375,26.75,25.125,25.3125,26.5
40,21031753,2025-01-31 13:30:00,25.375,26.1875,25.8125,25.3125,26.25,25.625,25.9375,26.6875
41,21031810,2025-01-31 13:30:30,25.75,25.5,25.8125,25.375,26.625,25.0,26.0,26.5
42,21031854,2025-01-31 13:31:00,24.875,25.5625,25.875,25.25,26.0625,25.1875,25.875,26.5
43,21031872,2025-01-31 13:31:30,25.0625,25.5625,25.8125,25.3125,26.75,25.0625,25.375,26.5625
44,21031874,2025-01-31 13:32:00,24.9375,25.625,25.6875,25.125,26.375,25.5,26.0,26.0625
45,21031875,2025-01-31 13:32:30,24.875,25.5625,26.125,25.3125,26.6875,25.0,1264.0,25.9375
46,21031876,2025-01-31 13:33:00,25.375,25.9375,25.6875,24.75,26.3125,25.1875,25.5625,26.3125
47,21031881,2025-01-31 13:33:31,25.125,26.0,25.6875,25.375,26.625,25.125,25.875,26.4375
48,21031886,2025-01-31 13:34:01,25.125,26.0625,25.375,25.9375,26.375,25.3125,25.875,26.375
49,21031887,2025-01-31 13:34:31,25.1875,26.0625,25.625,25.125,26.5625,25.375,153.5,26.0625
50,21031888,2025-01-31 13:35:01,25.25,25.625,25.9375,25.3125,26.6875,25.1875,25.8125,26.0625
51,21031891,2025-01-31 13:35:31,24.875,25.8125,26.0625,25.0,26.25,24.9375,25.9375,26.4375
52,21031905,2025-01-31 13:36:01,25.0,25.6875,25.8125,25.125,26.625,24.875,26.125,26.75
53,21031910,2025-01-31 13:36:31,25.5,25.6875,26.0,25.125,26.6875,25.1875,25.6875,26.375
54,21031918,2025-01-31 13:37:02,25.125,26.3125,26.1875,25.25,26.3125,25.25,25.75,26.375
55,21031921,2025-01-31 13:37:32,25.125,25.6875,26.0,25.0,26.5,25.625,25.5,26.625
56,21031922,2025-01-31 13:38:02,25.125,25.75,26.1875,25.25,26.375,25.1875,25.75,26.625
57,21031930,2025-01-31 13:38:32,25.5,25.875,26.25,25.1875,26.5,25.0,26.125,26.3125
58,21031935,2025-01-31 13:39:02,25.3125,25.8125,26.125,25.5625,26.75,25.1875,25.9375,26.625
59,21031943,2025-01-31 13:39:32,25.125,26.0625,25.6875,25.25,27.0625,25.0,25.375,26.9375
60,21031944,2025-01-31 13:40:02,25.125,25.625,26.125,24.9375,26.0625,25.5,25.4375,26.3125
61,21031945,2025-01-31 13:40:32,25.5,25.875,26.125,25.75,26.5625,25.1875,25.8125,26.4375
62,21031951,2025-01-31 13:41:03,25.1875,25.375,26.125,25.5625,26.6875,25.5,25.9375,26.75
63,21031970,2025-01-31 13:41:33,24.875,25.75,26.0,25.5,26.8125,24.9375,25.1875,26.6875
64,21031999,2025-01-31 13:42:03,25.1875,25.4375,25.875,29.0625,26.3125,25.125,25.875,26.5
65,21032022,2025-01-31 13:42:33,25.4375,25.625,25.8125,24.9375,27.0,281.3125,26.1875,26.375
66,21032051,2025-01-31 13:43:03,25.5,25.375,26.3125,25.3125,26.5,25.1875,25.75,26.8125
67,21032084,2025-01-31 13:43:33,25.25,25.6875,26.375,25.125,26.5,25.5,26.375,26.0625
68,21032110,2025-01-31 13:44:03,24.8125,25.4375,25.1875,25.75,26.5625,25.5,26.0,26.5
69,21032139,2025-01-31 13:44:34,25.375,25.6875,25.6875,25.4375,26.4375,25.1875,25.875,26.125
70,21032168,2025-01-31 13:45:04,25.0,25.6875,26.125,25.25,26.9375,25.625,25.25,25.875
71,21032192,2025-01-31 13:45:34,25.375,25.25,25.8125,25.75,26.5625,25.75,25.9375,26.6875
72,21032223,2025-01-31 13:46:04,25.1875,25.625,26.0625,25.1875,26.375,25.4375,25.75,26.4375
73,21032231,2025-01-31 13:46:34,25.0,25.5625,25.75,25.375,26.5,25.5625,25.5,26.25
74,21032244,2025-01-31 13:47:19,25.125,25.3125,26.3125,25.125,26.625,25.125,25.75,26.5
75,21032248,2025-01-31 13:47:50,25.0,25.75,26.0625,25.0,26.5,25.6875,25.6875,26.5
76,21032249,2025-01-31 13:48:20,24.9375,25.4375,26.3125,25.1875,26.6875,25.25,25.625,26.5625
77,21032250,2025-01-31 13:48:51,25.25,25.75,26.0625,25.125,26.5,25.3125,25.25,26.8125
78,21032255,2025-01-31 13:49:21,25.125,25.5625,26.125,24.875,26.4375,24.9375,25.6875,26.3125
79,21032256,2025-01-31 13:49:51,25.1875,26.125,26.0625,25.1875,26.5625,25.5625,26.0,26.25
80,21032257,2025-01-31 13:50:21,25.0,25.5,25.875,25.5,26.5,25.3125,25.4375,26.1875
81,21032258,2025-01-31 13:50:51,25.25,25.8125,26.0625,25.3125,26.1875,25.375,25.5,26.6875
82,21032263,2025-01-31 13:51:21,25.375,25.625,25.8125,24.9375,26.625,25.5625,25.8125,26.4375
83,21032264,2025-01-31 13:51:51,25.375,26.0625,26.1875,25.5,26.3125,24.875,26.0,26.5
84,21032269,2025-01-31 13:52:21,25.3125,25.75,26.125,24.875,26.375,25.25,25.875,26.5625
85,21032271,2025-01-31 13:52:52,25.3125,25.5625,26.125,24.8125,26.4375,25.1875,26.0,26.375
86,21032272,2025-01-31 13:53:22,24.8125,25.9375,25.625,25.125,26.4375,25.0,25.75,26.75
87,21032276,2025-01-31 13:53:52,25.375,25.8125,25.875,25.5,26.375,25.25,25.75,26.75
88,21032327,2025-01-31 13:54:22,25.5,25.5625,25.875,24.9375,26.5,25.1875,25.875,26.375
89,21032338,2025-01-31 13:54:52,25.5625,25.5625,26.125,25.4375,26.1875,25.1875,25.8125,26.125
90,21032357,2025-01-31 13:55:22,25.1875,25.75,26.0,25.1875,26.3125,25.5625,25.9375,26.0
91,21032367,2025-01-31 13:55:52,25.375,25.5,25.8125,25.375,26.3125,25.1875,25.875,26.3125
92,21032379,2025-01-31 13:56:23,25.3125,25.4375,26.0,25.8125,26.5625,25.1875,25.625,26.8125
93,21032398,2025-01-31 13:56:53,25.125,26.0,25.1875,25.125,26.25,24.9375,26.0625,26.375
94,21032413,2025-01-31 13:57:23,24.875,25.75,25.625,25.125,26.5,25.3125,25.6875,26.125
95,21032432,2025-01-31 13:57:53,25.25,26.125,25.8125,24.8125,26.125,25.1875,25.375,26.5
96,21032443,2025-01-31 13:58:23,24.625,25.625,26.125,25.3125,26.5,24.9375,25.5,26.6875
97,21032454,2025-01-31 13:58:53,25.375,25.5625,26.1875,25.1875,26.25,25.5625,25.5625,26.125
98,21032477,2025-01-31 13:59:23,25.0625,25.5625,26.125,25.3125,26.375,25.4375,25.75,26.3125
99,21032488,2025-01-31 13:59:53,25.75,25.625,25.875,25.5625,26.1875,25.0,25.75,26.25
100,21032512,2025-01-31 14:00:24,25.4375,26.0,281.8125,25.25,26.4375,25.25,25.8125,26.1875
101,21032519,2025-01-31 14:00:54,25.25,25.6875,26.4375,25.1875,26.625,25.4375,25.8125,26.375
102,21032534,2025-01-31 14:01:24,24.8125,26.125,26.125,24.9375,26.5,25.3125,25.5625,-1.0
103,21032550,2025-01-31 14:01:54,25.25,25.9375,25.75,25.3125,26.25,25.125,26.375,26.0
104,21032555,2025-01-31 14:02:24,25.1875,25.6875,26.125,25.25,26.25,25.4375,26.125,26.4375
105,21032556,2025-01-31 14:02:54,25.125,25.6875,25.0625,24.8125,26.8125,25.0625,26.0625,26.4375
106,21032557,2025-01-31 14:03:24,25.125,25.375,26.3125,25.1875,26.1875,25.0625,26.125,26.125
107,21032562,2025-01-31 14:03:55,25.125,25.4375,25.8125,25.25,26.625,25.4375,25.6875,26.1875
108,21032563,2025-01-31 14:04:25,25.125,25.75,26.3125,25.125,26.4375,24.9375,25.75,26.375
109,21032564,2025-01-31 14:04:55,25.3125,26.125,25.4375,25.3125,26.4375,25.3125,25.5,26.3125
110,21032565,2025-01-31 14:05:25,25.0625,25.4375,26.1875,25.0625,26.5625,24.875,26.125,26.375
111,21032566,2025-01-31 14:05:55,25.625,25.8125,25.5,25.375,26.75,25.5,25.125,26.375
112,21032571,2025-01-31 14:06:25,25.125,25.5625,26.125,25.375,26.5625,25.5,26.4375,25.9375
113,21032572,2025-01-31 14:06:55,24.6875,25.625,25.875,25.0,26.125,25.6875,25.375,26.6875
114,21032577,2025-01-31 14:07:26,24.6875,25.5625,25.3125,25.1875,26.4375,25.25,26.0,25.9375
115,21032578,2025-01-31 14:07:56,25.0,25.5,26.125,25.125,26.25,24.8125,25.6875,26.5
116,21032579,2025-01-31 14:08:26,25.3125,26.25,26.0625,25.125,26.3125,25.25,25.25,26.5625
117,21032584,2025-01-31 14:08:56,25.0625,25.875,25.8125,24.9375,26.4375,25.0625,25.5,26.3125
118,21032585,2025-01-31 14:09:26,24.75,26.1875,25.5,25.5,26.3125,25.1875,25.8125,26.75
119,21032586,2025-01-31 14:09:56,25.875,25.8125,26.1875,24.9375,26.5625,25.4375,26.125,26.125
120,21032587,2025-01-31 14:10:26,24.8125,25.75,25.8125,25.125,25.875,25.4375,25.75,26.3125
121,21032588,2025-01-31 14:10:57,25.0625,25.0625,25.75,25.125,26.5,25.125,26.125,26.125
122,21032593,2025-01-31 14:11:27,25.3125,25.5,25.875,25.5,26.375,24.875,25.75,26.4375
123,21032594,2025-01-31 14:11:57,24.9375,25.9375,25.8125,25.5,25.9375,25.25,25.5625,26.4375
124,21032599,2025-01-31 14:12:27,25.625,25.625,25.8125,25.0,1050.375,27.1875,25.1875,26.3125
125,21032600,2025-01-31 14:12:57,25.25,25.5,25.5,25.3125,26.25,25.0,25.5,26.5625
126,21032601,2025-01-31 14:13:27,25.375,25.625,25.3125,25.4375,26.875,25.5,25.75,26.3125
127,21032606,2025-01-31 14:13:57,24.875,25.75,26.4375,25.625,26.4375,25.3125,25.875,26.375
128,21032607,2025-01-31 14:14:27,25.375,25.9375,25.8125,25.1875,26.5,24.875,25.5625,26.5625
129,21032608,2025-01-31 14:14:58,25.125,25.625,26.0,25.5,27.0,25.5,25.25,26.625
130,21032609,2025-01-31 14:15:28,25.0,25.4375,25.5,25.3125,26.5,24.8125,25.4375,26.5625
131,21032610,2025-01-31 14:15:58,25.5625,25.5625,25.75,25.25,26.9375,25.125,25.75,26.25
132,21032615,2025-01-31 14:16:28,25.125,25.5625,25.8125,25.4375,26.75,24.8125,25.625,26.625
133,21032616,2025-01-31 14:16:58,25.375,25.125,25.9375,24.875,26.125,25.875,25.5,26.5625
134,21032621,2025-01-31 14:17:28,25.0625,25.5625,26.125,25.0,26.6875,26.25,26.0625,26.3125
135,21032622,2025-01-31 14:17:58,24.8125,25.875,26.0,25.0625,26.375,25.0,25.6875,26.75
136,21032624,2025-01-31 14:18:29,25.0625,25.8125,25.875,25.5,26.875,25.25,25.625,26.5
137,21032630,2025-01-31 14:18:59,25.5625,25.75,26.1875,25.1875,26.625,25.3125,26.0,26.5
138,21032637,2025-01-31 14:19:29,25.0625,25.1875,26.1875,25.25,26.9375,25.4375,25.8125,26.9375
139,21032638,2025-01-31 14:19:59,24.875,25.4375,537.625,25.0,26.4375,25.4375,26.0625,26.4375
140,21032640,2025-01-31 14:20:29,25.0,25.875,25.8125,25.25,26.25,27.375,25.5,26.5
141,21032684,2025-01-31 14:20:59,25.1875,25.25,26.1875,24.9375,26.625,25.25,26.125,26.0
142,21032690,2025-01-31 14:21:29,25.3125,26.0625,26.0,24.9375,26.3125,25.25,25.375,26.3125
143,21032711,2025-01-31 14:21:59,24.625,25.875,26.25,25.3125,26.75,25.1875,26.0625,26.5
144,21032716,2025-01-31 14:22:30,25.125,25.75,25.5625,25.0,26.3125,25.4375,25.3125,26.5625
145,21032717,2025-01-31 14:23:00,25.125,25.875,25.8125,25.9375,26.3125,25.375,26.0,26.5625
146,21032718,2025-01-31 14:23:30,25.0,26.125,26.5,25.3125,26.0,25.125,25.6875,26.625
147,21032723,2025-01-31 14:24:00,25.3125,26.125,26.125,25.125,26.25,25.125,26.0,58.5625
148,21032724,2025-01-31 14:24:30,25.375,25.625,26.25,24.9375,26.1875,25.3125,26.125,26.375
149,21032725,2025-01-31 14:25:00,25.3125,25.75,26.1875,25.1875,27.1875,24.8125,26.0625,26.25
150,21032726,2025-01-31 14:25:30,24.75,25.4375,25.5,25.6875,26.6875,26.3125,25.6875,26.4375
151,21032727,2025-01-31 14:26:01,25.125,25.8125,25.875,25.5625,26.3125,25.125,25.5,26.375
152,21032732,2025-01-31 14:26:31,24.9375,25.75,25.5,25.0,25.9375,25.0,25.75,26.5625
153,21032733,2025-01-31 14:27:01,25.0,25.375,25.8125,25.1875,26.3125,25.125,25.875,26.6875
154,21032738,2025-01-31 14:27:31,25.5,25.9375,26.375,25.1875,26.0625,24.625,25.875,26.625
155,21032739,2025-01-31 14:28:01,24.9375,25.6875,25.6875,25.5625,26.375,25.5625,25.5625,26.5625
156,21032740,2025-01-31 14:28:31,25.625,25.5,26.375,24.875,26.0625,25.5,26.4375,26.0
157,21032745,2025-01-31 14:29:01,25.625,25.875,26.5625,24.8125,26.0625,25.5625,25.6875,26.375
158,21032746,2025-01-31 14:29:31,25.4375,26.375,25.6875,25.625,26.1875,25.5625,25.9375,26.0
159,21032747,2025-01-31 14:30:02,24.9375,25.875,26.1875,25.25,25.9375,25.0625,26.125,26.0
160,21032748,2025-01-31 14:30:32,25.5625,25.625,26.125,25.125,26.0625,25.0625,25.75,26.625
161,21032749,2025-01-31 14:31:02,25.0,25.875,26.0,25.0625,25.875,25.0625,25.625,26.6875
162,21032754,2025-01-31 14:31:32,25.125,25.0625,25.5625,25.375,25.625,25.25,25.9375,26.25
163,21032755,2025-01-31 14:32:02,25.3125,26.125,25.75,29.25,26.125,25.0,26.3125,26.5625
164,21032760,2025-01-31 14:32:32,25.3125,25.8125,25.6875,25.0625,25.75,25.4375,25.5,26.1875
165,21032765,2025-01-31 14:33:02,25.1875,25.8125,25.5,25.375,25.75,25.5,25.9375,26.1875
166,21032766,2025-01-31 14:33:33,25.375,25.8125,25.625,25.0625,1264.0,25.4375,25.8125,26.4375
167,21032773,2025-01-31 14:34:03,25.25,25.75,25.75,25.1875,26.125,25.1875,25.5,26.5625
168,21032774,2025-01-31 14:34:33,25.3125,26.0,26.125,25.375,26.4375,25.25,1264.0,26.5625
169,21032775,2025-01-31 14:35:03,25.0625,25.9375,26.0,25.4375,26.4375,25.1875,25.75,26.625
170,21032776,2025-01-31 14:35:33,25.8125,25.875,26.0625,25.5,26.625,25.625,25.8125,26.125
171,21032777,2025-01-31 14:36:03,24.8125,25.75,26.3125,25.4375,26.0,25.4375,26.0,26.75
172,21032782,2025-01-31 14:36:33,25.0625,26.0,26.3125,24.9375,25.3125,25.0,26.125,26.25
173,21032783,2025-01-31 14:37:03,25.125,25.875,25.4375,25.4375,26.3125,25.375,25.75,26.9375
174,21032791,2025-01-31 14:37:34,25.3125,25.3125,25.6875,25.3125,26.625,25.25,25.5625,26.375
175,21032794,2025-01-31 14:38:04,-1.0,25.4375,26.1875,25.3125,26.375,25.4375,25.875,25.875
176,21032796,2025-01-31 14:38:34,25.0625,25.8125,25.75,25.375,26.9375,24.8125,25.625,25.8125
177,21032801,2025-01-31 14:39:04,25.0625,25.4375,25.75,25.125,26.5,25.5625,25.9375,25.875
178,21032802,2025-01-31 14:39:34,25.0625,25.375,25.8125,25.3125,26.8125,25.0625,25.25,25.875
179,21032803,2025-01-31 14:40:04,24.75,29.375,25.8125,25.25,26.6875,24.5625,25.6875,26.75
180,21032804,2025-01-31 14:40:34,25.4375,25.6875,26.0,25.25,26.625,24.8125,25.5,26.5625
181,21032805,2025-01-31 14:41:04,25.0625,25.5625,25.75,25.3125,27.0,25.375,25.9375,26.3125
182,21032810,2025-01-31 14:41:35,25.0625,25.4375,26.0625,24.9375,26.5625,25.25,25.5625,26.625
183,21032855,2025-01-31 14:42:05,25.0,26.0,26.0625,25.5,26.3125,25.5625,25.4375,26.3125
184,21032902,2025-01-31 14:42:35,24.625,25.6875,26.0625,24.875,27.125,25.3125,25.875,26.25
185,21032921,2025-01-31 14:43:05,25.3125,25.8125,25.5625,25.625,26.375,24.875,25.4375,26.75
186,21032929,2025-01-31 14:43:35,25.1875,25.625,25.6875,24.8125,26.3125,25.4375,26.0625,26.5
187,21032955,2025-01-31 14:44:05,25.0,25.875,26.0,24.9375,26.8125,25.25,25.5,26.0
188,21032968,2025-01-31 14:44:35,25.25,25.6875,26.0625,25.6875,26.5625,25.0,25.75,26.25
189,21032981,2025-01-31 14:45:06,25.375,25.3125,25.8125,89.1875,26.625,25.125,26.1875,26.375
190,21032999,2025-01-31 14:45:36,25.25,25.5625,25.4375,25.0625,26.9375,25.0625,25.625,26.375
191,21033012,2025-01-31 14:46:06,25.125,25.625,26.375,25.875,26.6875,25.125,25.875,26.0
192,21033024,2025-01-31 14:46:36,25.3125,25.375,25.5,25.0625,26.5,25.5625,25.5,26.8125
193,21033044,2025-01-31 14:47:06,25.0625,25.8125,26.125,25.1875,26.4375,25.625,26.0625,26.1875
194,21033059,2025-01-31 14:47:36,25.4375,25.4375,25.625,24.8125,27.1875,25.1875,26.0,26.4375
195,21033079,2025-01-31 14:48:06,25.5,25.75,25.8125,24.9375,26.6875,25.0,25.8125,26.5
196,21033087,2025-01-31 14:48:37,25.0,25.375,25.4375,25.125,26.8125,25.0,25.8125,26.1875
197,21033102,2025-01-31 14:49:07,24.875,25.5625,25.625,25.4375,26.6875,24.9375,25.875,26.0
198,21033124,2025-01-31 14:49:37,25.125,25.0625,25.75,25.375,154.75,24.875,25.75,26.25
199,21033133,2025-01-31 14:50:07,25.125,25.6875,25.6875,25.4375,26.5,25.25,25.4375,26.4375
200,21033142,2025-01-31 14:50:37,25.0,25.3125,25.75,24.8125,26.25,25.6875,25.25,26.625
201,21033172,2025-01-31 14:51:22,25.5625,25.5,25.875,25.375,26.375,25.125,25.8125,26.6875
202,21033194,2025-01-31 14:51:53,24.875,25.1875,26.1875,24.875,27.0,24.8125,26.125,26.625
203,21033220,2025-01-31 14:52:23,24.75,25.8125,25.8125,281.625,26.8125,25.0625,25.6875,26.0
204,21033230,2025-01-31 14:52:54,25.1875,26.0,25.375,25.125,27.0,25.25,25.875,26.375
205,21033238,2025-01-31 14:53:24,25.25,25.75,25.875,25.0625,26.625,24.625,25.9375,26.3125
206,21033300,2025-01-31 14:53:54,1264.0,25.5,25.4375,2073.5,26.3125,25.4375,25.9375,25.9375
207,21033318,2025-01-31 14:54:24,25.0625,25.1875,25.75,25.0625,26.75,25.1875,25.1875,26.25
208,21033321,2025-01-31 14:54:54,25.1875,25.5625,26.0625,25.5625,26.75,25.375,25.875,26.375
209,21033330,2025-01-31 14:55:24,25.0,25.375,26.0625,24.9375,26.0625,25.5625,25.625,26.625
210,21033341,2025-01-31 14:55:54,25.0,25.4375,26.1875,25.1875,26.875,25.4375,25.875,26.5625
211,21033363,2025-01-31 14:56:25,25.0625,25.5,26.3125,25.1875,26.3125,25.25,25.6875,26.5625
212,21033385,2025-01-31 14:56:55,25.5,25.5625,25.9375,24.875,26.8125,25.125,25.4375,26.3125
213,21033399,2025-01-31 14:57:25,24.875,25.8125,25.8125,25.25,26.5,25.1875,24.9375,26.3125
214,21033417,2025-01-31 14:57:55,25.0,25.8125,25.8125,25.0625,26.75,25.125,25.75,26.5
215,21033434,2025-01-31 14:58:25,25.1875,25.5,25.9375,24.75,26.75,29.125,25.5,26.125
216,21033453,2025-01-31 14:58:55,25.125,25.6875,25.875,25.0,26.9375,25.5625,25.8125,26.25
217,21033471,2025-01-31 14:59:25,25.1875,25.5625,26.0,25.5,26.375,25.0625,25.75,26.8125
218,21033529,2025-01-31 14:59:55,25.0625,26.0,25.8125,25.1875,27.0,24.8125,25.6875,26.3125
219,21033552,2025-01-31 15:00:26,25.375,25.8125,26.0,24.8125,26.875,25.25,1049.375,26.25
220,21033576,2025-01-31 15:00:56,25.5625,25.5,25.625,25.3125,26.25,25.0,26.0625,26.0
221,21033611,2025-01-31 15:01:26,25.1875,25.3125,25.3125,25.5,26.375,24.8125,26.0625,26.1875
222,21033646,2025-01-31 15:01:56,25.3125,25.8125,26.1875,24.875,26.9375,25.0,25.5625,25.875
223,21033668,2025-01-31 15:02:26,25.125,25.875,26.125,25.0,26.5625,25.25,25.4375,26.5625
224,21033696,2025-01-31 15:02:56,25.1875,25.875,25.8125,25.3125,27.125,24.3125,25.375,26.3125
225,21033729,2025-01-31 15:03:26,24.9375,25.8125,25.8125,24.9375,26.75,25.25,25.75,26.3125
226,21033757,2025-01-31 15:03:57,25.375,25.375,25.75,25.3125,26.375,25.6875,25.5,26.25
227,21033783,2025-01-31 15:04:27,25.0625,25.25,26.125,25.3125,26.9375,25.1875,25.375,25.9375
228,21033818,2025-01-31 15:04:57,25.0625,25.625,25.1875,25.25,26.1875,25.375,25.875,26.375
229,21033835,2025-01-31 15:05:27,24.875,25.75,25.75,25.1875,26.8125,25.0,25.5625,26.0
230,21033854,2025-01-31 15:05:57,281.125,26.0,25.875,25.375,26.6875,25.3125,25.875,26.4375
231,21033870,2025-01-31 15:06:27,25.125,25.8125,25.8125,25.25,27.0,24.9375,26.375,26.375
232,21033888,2025-01-31 15:06:57,25.125,25.25,25.75,25.1875,26.75,25.0,25.375,26.375
233,21033902,2025-01-31 15:07:27,25.0625,25.875,25.6875,24.9375,26.6875,25.125,25.8125,26.4375
234,21033915,2025-01-31 15:07:58,25.0,25.125,25.6875,25.25,26.625,25.25,26.0625,26.375
235,21033933,2025-01-31 15:08:28,24.875,25.4375,25.5,24.9375,26.625,24.6875,25.5625,26.1875
236,21033950,2025-01-31 15:08:58,25.125,25.625,26.0625,25.1875,-1.0,25.3125,25.5,26.1875
237,21033958,2025-01-31 15:09:28,2073.5625,25.3125,25.5,24.75,26.5,25.1875,25.5,26.3125
238,21033978,2025-01-31 15:09:58,25.0,25.1875,25.375,25.125,26.5,25.0,25.5,26.5
239,21033989,2025-01-31 15:10:28,24.625,25.5,25.875,25.25,26.5625,24.8125,25.5625,26.6875
240,21034010,2025-01-31 15:10:58,25.625,25.8125,25.5,25.125,26.5625,24.875,26.125,26.3125
241,21034025,2025-01-31 15:11:28,25.625,25.75,25.75,24.9375,26.6875,25.125,26.0,25.875
242,21034032,2025-01-31 15:11:59,25.0,25.3125,25.6875,24.75,26.875,-1.0,25.5625,26.5625
243,21034035,2025-01-31 15:12:29,24.875,25.75,26.125,25.125,26.5,24.75,25.5,25.9375
244,21034038,2025-01-31 15:12:59,24.75,26.1875,25.875,25.25,26.5625,25.4375,25.8125,26.0625
245,21034045,2025-01-31 15:13:29,24.8125,25.625,26.0625,25.1875,26.6875,25.1875,25.75,26.4375
246,21034052,2025-01-31 15:13:59,25.1875,25.375,25.75,3280.0,26.9375,24.9375,25.375,26.3125
247,21034055,2025-01-31 15:14:29,25.1875,25.75,25.3125,25.1875,27.75,25.375,25.5,26.375
248,21034061,2025-01-31 15:14:59,25.1875,25.8125,25.875,25.0625,26.75,24.9375,26.0625,26.3125
249,21034065,2025-01-31 15:15:30,25.0,25.75,25.875,25.1875,26.875,25.0625,25.5,26.3125
250,21034068,2025-01-31 15:16:00,24.8125,25.6875,25.5625,25.4375,26.1875,25.5625,25.5625,26.375
251,21034082,2025-01-31 15:16:30,25.0,25.5,25.8125,25.0625,26.625,24.875,25.6875,26.1875
252,21034086,2025-01-31 15:17:00,24.875,25.125,25.8125,25.4375,26.75,25.0,25.8125,26.375
